cars_train/00093.jpg,23,53,258,144,175
cars_train/00094.jpg,19,60,783,440,112
cars_train/00095.jpg,110,171,1213,648,122
cars_train/00096.jpg,39,67,346,206,104
cars_train/00097.jpg,3,7,76,50,57
cars_train/00098.jpg,65,37,578,360,51
cars_train/00099.jpg,27,60,486,364,37
cars_train/00100.jpg,22,180,454,355,71
cars_train/00101.jpg,70,39,940,742,193
cars_train/00102.jpg,99,130,396,222,105
cars_train/00103.jpg,85,107,609,381,61
cars_train/00104.jpg,1,76,480,315,74
cars_train/00105.jpg,57,266,967,623,133
cars_train/00106.jpg,69,75,236,161,162
cars_train/00107.jpg,24,17,249,163,131
cars_train/00108.jpg,7,27,212,147,88
cars_train/00109.jpg,18,14,248,168,121
cars_train/00110.jpg,19,2,591,387,180
cars_train/00111.jpg,52,6,759,513,180
cars_train/00112.jpg,231,103,430,226,137
cars_train/00113.jpg,91,148,700,582,133
cars_train/00114.jpg,19,72,624,397,71
cars_train/00115.jpg,26,90,376,243,83
cars_train/00116.jpg,132,120,667,401,110
cars_train/00117.jpg,84,44,663,342,42
cars_train/00118.jpg,87,235,591,412,177
cars_train/00119.jpg,173,370,1207,960,147
cars_train/00120.jpg,3,19,195,114,161
cars_train/00121.jpg,49,143,487,455,109
cars_train/00122.jpg,72,67,233,176,28
cars_train/00123.jpg,151,568,1954,1271,144
cars_train/00124.jpg,14,88,271,178,53
cars_train/00125.jpg,135,761,1894,1353,29
cars_train/00126.jpg,44,123,778,487,66
cars_train/00127.jpg,69,103,537,322,79
cars_train/00128.jpg,86,78,355,284,13
cars_train/00129.jpg,50,80,592,273,136
cars_train/00130.jpg,95,161,543,368,143
cars_train/00131.jpg,275,195,863,474,171
cars_train/00132.jpg,99,78,557,389,89
cars_train/00133.jpg,11,126,426,360,135
cars_train/00134.jpg,1,2,267,185,161
cars_train/00135.jpg,19,735,2669,2192,58
cars_train/00136.jpg,21,35,279,195,122
cars_train/00137.jpg,45,99,593,403,178
cars_train/00138.jpg,130,282,1425,900,56
cars_train/00139.jpg,72,215,628,481,184
cars_train/00140.jpg,62,95,633,434,191
cars_train/00141.jpg,13,106,476,260,40
cars_train/00142.jpg,78,300,952,633,60
cars_train/00143.jpg,72,51,566,412,155
cars_train/00144.jpg,66,59,283,202,71
cars_train/00145.jpg,135,36,1181,885,140
cars_train/00146.jpg,2,5,298,162,42
cars_train/00147.jpg,8,12,770,309,76
cars_train/00148.jpg,24,78,608,379,187
cars_train/00149.jpg,34,1,242,179,86
cars_train/00150.jpg,11,208,596,386,8
cars_train/00151.jpg,8,37,294,150,5
cars_train/00152.jpg,23,66,499,311,47
cars_train/00153.jpg,6,138,627,361,30
cars_train/00154.jpg,17,105,385,243,18
cars_train/00155.jpg,76,4,1585,1120,149
cars_train/00156.jpg,22,21,211,139,174
cars_train/00157.jpg,32,130,973,661,138
cars_train/00158.jpg,75,236,1196,846,179
cars_train/00159.jpg,37,139,988,694,24
cars_train/00160.jpg,114,46,546,287,42
cars_train/00161.jpg,12,83,629,354,73
cars_train/00162.jpg,38,66,548,385,176
cars_train/00163.jpg,46,84,661,428,1
cars_train/00164.jpg,13,29,239,174,37
cars_train/00165.jpg,27,65,490,220,36
cars_train/00166.jpg,4,69,402,245,108
cars_train/00167.jpg,19,27,429,258,41
cars_train/00168.jpg,110,96,565,389,40
cars_train/00169.jpg,2,22,140,81,119
cars_train/00170.jpg,48,71,615,453,119
cars_train/00171.jpg,41,42,262,170,19
cars_train/00172.jpg,6,108,493,267,163
cars_train/00173.jpg,26,61,508,342,120
cars_train/00174.jpg,13,29,249,159,54
cars_train/00175.jpg,69,120,739,502,116
cars_train/00176.jpg,45,85,1005,558,66
cars_train/00177.jpg,98,22,650,302,50
cars_train/00178.jpg,5,28,285,148,122
cars_train/00179.jpg,42,113,601,439,155
cars_train/00180.jpg,3,40,297,157,142
cars_train/00181.jpg,84,256,913,752,68
cars_train/00182.jpg,43,226,1001,630,170
cars_train/00183.jpg,2,9,196,125,161
cars_train/00184.jpg,34,51,604,344,161
cars_train/00185.jpg,24,35,620,438,133
cars_train/00186.jpg,6,72,255,178,125
cars_train/00187.jpg,4,408,1600,934,160
cars_train/00188.jpg,25,162,1241,764,93
cars_train/00189.jpg,18,15,583,421,183
cars_train/00190.jpg,198,416,1271,935,45
cars_train/00191.jpg,129,75,654,422,143
cars_train/00192.jpg,37,24,259,212,189
cars_train/00193.jpg,82,107,990,723,48
cars_train/00194.jpg,187,327,1211,769,176
cars_train/00195.jpg,150,339,1313,771,77
cars_train/00196.jpg,26,46,266,213,190
cars_train/00197.jpg,47,102,492,371,110
cars_train/00198.jpg,91,121,574,357,6
cars_train/00199.jpg,151,298,1285,835,191
cars_train/00200.jpg,30,55,301,187,16
cars_train/00201.jpg,21,1,386,200,12
cars_train/00202.jpg,233,217,1228,807,90
cars_train/00203.jpg,30,167,945,545,188
cars_train/00204.jpg,11,61,284,151,128
cars_train/00205.jpg,29,70,612,356,23
cars_train/00206.jpg,117,222,558,434,11
cars_train/00207.jpg,31,119,438,258,93
cars_train/00208.jpg,26,151,360,256,8
cars_train/00209.jpg,58,136,973,636,63
cars_train/00210.jpg,8,80,639,366,173
cars_train/00211.jpg,11,47,598,365,176
cars_train/00212.jpg,8,20,254,155,72
cars_train/00213.jpg,37,62,261,191,195
cars_train/00214.jpg,70,78,915,640,114
cars_train/00215.jpg,38,50,221,138,72
cars_train/00216.jpg,21,45,133,88,119
cars_train/00217.jpg,45,39,594,444,18
cars_train/00218.jpg,39,94,337,245,77
cars_train/00219.jpg,89,1,597,316,18
cars_train/00220.jpg,16,103,462,347,107
cars_train/00221.jpg,29,21,477,299,10
cars_train/00222.jpg,89,58,545,338,196
cars_train/00223.jpg,42,115,299,288,99
cars_train/00224.jpg,19,10,177,134,88
cars_train/00225.jpg,20,50,463,313,121
cars_train/00226.jpg,46,15,202,156,111
cars_train/00227.jpg,36,63,613,397,61
cars_train/00228.jpg,237,156,896,365,141
cars_train/00229.jpg,5,46,255,138,136
cars_train/00230.jpg,223,542,3692,2478,183
cars_train/00231.jpg,73,109,606,374,106
cars_train/00232.jpg,15,110,544,381,84
cars_train/00233.jpg,276,124,1495,951,194
cars_train/00234.jpg,99,364,1211,954,132
cars_train/00235.jpg,59,63,549,404,111
cars_train/00236.jpg,19,138,571,424,7
cars_train/00237.jpg,11,10,396,265,65
cars_train/00238.jpg,163,91,527,346,26
cars_train/00239.jpg,4,19,255,172,16
cars_train/00240.jpg,45,60,251,171,138
cars_train/00241.jpg,32,59,1011,709,170
cars_train/00242.jpg,10,53,273,167,102
cars_train/00243.jpg,270,228,727,416,168
cars_train/00244.jpg,21,93,479,331,7
cars_train/00245.jpg,22,59,536,238,61
cars_train/00246.jpg,1,317,1280,945,167
cars_train/00247.jpg,47,125,850,468,137
cars_train/00248.jpg,52,167,508,387,177
cars_train/00249.jpg,6,155,631,450,153
cars_train/00250.jpg,11,35,246,186,190
cars_train/00251.jpg,576,466,2994,1953,167
cars_train/00252.jpg,37,50,253,158,105
cars_train/00253.jpg,51,105,579,335,50
cars_train/00254.jpg,21,11,296,141,131
cars_train/00255.jpg,29,78,734,396,6
cars_train/00256.jpg,85,215,776,511,21
cars_train/00257.jpg,23,146,617,329,31
cars_train/00258.jpg,34,86,227,166,51
cars_train/00259.jpg,75,254,2514,1929,187
cars_train/00260.jpg,28,164,698,417,134
cars_train/00261.jpg,32,79,378,221,16
cars_train/00262.jpg,158,132,501,293,103
cars_train/00263.jpg,177,299,730,673,40
cars_train/00264.jpg,42,72,472,299,69
cars_train/00265.jpg,15,74,387,195,55
cars_train/00266.jpg,22,300,786,552,17
cars_train/00267.jpg,25,133,620,374,46
cars_train/00268.jpg,49,53,596,398,74
cars_train/00269.jpg,29,192,605,391,185
cars_train/00270.jpg,15,70,357,186,122
cars_train/00271.jpg,11,23,141,80,174
cars_train/00272.jpg,8,1,590,327,100
cars_train/00273.jpg,37,65,458,321,69
cars_train/00274.jpg,31,69,435,310,20
cars_train/00275.jpg,165,183,495,358,130
cars_train/00276.jpg,75,93,529,360,132
cars_train/00277.jpg,72,193,926,613,173
cars_train/00278.jpg,1,38,251,135,156
cars_train/00279.jpg,16,31,553,297,47
cars_train/00280.jpg,3,33,261,176,107
cars_train/00281.jpg,214,240,387,342,151
cars_train/00282.jpg,20,97,460,356,61
cars_train/00283.jpg,112,190,664,342,105
cars_train/00284.jpg,49,101,942,619,94
cars_train/00285.jpg,7,20,634,298,194
cars_train/00286.jpg,116,143,769,713,195
cars_train/00287.jpg,56,299,1266,721,91
cars_train/00288.jpg,60,46,258,138,189
cars_train/00289.jpg,205,197,741,425,15
cars_train/00290.jpg,68,30,620,506,140
cars_train/00291.jpg,27,147,573,471,142
cars_train/00292.jpg,133,73,806,251,10
cars_train/00293.jpg,24,27,936,380,104
cars_train/00294.jpg,11,141,629,386,48
cars_train/00295.jpg,150,114,524,433,50
cars_train/00296.jpg,18,115,618,456,120
cars_train/00297.jpg,56,157,639,455,87
cars_train/00298.jpg,49,67,362,245,177
cars_train/00299.jpg,24,66,982,711,147
cars_train/00300.jpg,41,103,994,692,169
cars_train/00301.jpg,52,36,247,189,121
cars_train/00302.jpg,1,37,296,171,19
cars_train/00303.jpg,6,47,297,193,31
cars_train/00304.jpg,14,29,235,168,156
cars_train/00305.jpg,37,21,169,122,143
cars_train/00306.jpg,37,125,582,456,83
cars_train/00307.jpg,171,63,1187,894,58
cars_train/00308.jpg,16,136,775,418,6
cars_train/00309.jpg,50,122,589,338,127
cars_train/00310.jpg,36,43,407,319,131
cars_train/00311.jpg,1,69,280,228,15
cars_train/00312.jpg,53,79,627,464,73
cars_train/00313.jpg,13,44,477,289,24
cars_train/00314.jpg,33,71,615,435,87
cars_train/00315.jpg,555,278,1543,1207,170
cars_train/00316.jpg,10,29,276,164,123
cars_train/00317.jpg,2,48,300,202,158
cars_train/00318.jpg,73,159,445,376,11
cars_train/00319.jpg,38,8,564,402,47
cars_train/00320.jpg,42,17,440,282,7
cars_train/00321.jpg,42,63,593,397,94
cars_train/00322.jpg,9,304,1009,677,75
cars_train/00323.jpg,161,263,632,415,182
cars_train/00324.jpg,15,26,199,123,186
cars_train/00325.jpg,12,21,285,142,128
cars_train/00326.jpg,29,28,432,249,193
cars_train/00327.jpg,2,6,546,298,180
cars_train/00328.jpg,41,49,244,176,62
cars_train/00329.jpg,10,105,660,475,114
cars_train/00330.jpg,168,92,333,305,166
cars_train/00331.jpg,26,81,596,391,181
cars_train/00332.jpg,76,247,396,396,101
cars_train/00333.jpg,30,110,472,316,103
cars_train/00334.jpg,179,300,1403,894,22
cars_train/00335.jpg,23,31,236,176,125
cars_train/00336.jpg,309,598,1767,995,112
cars_train/00337.jpg,45,55,530,308,38
cars_train/00338.jpg,14,129,441,360,106
cars_train/00339.jpg,39,5,234,174,56
cars_train/00340.jpg,139,152,488,305,9
cars_train/00341.jpg,62,116,974,610,67
cars_train/00342.jpg,152,195,502,436,169
cars_train/00343.jpg,63,36,760,504,147
cars_train/00344.jpg,36,59,770,397,145
cars_train/00345.jpg,26,13,234,194,113
cars_train/00346.jpg,112,21,2859,1928,63
cars_train/00347.jpg,100,190,907,691,145
cars_train/00348.jpg,14,59,522,266,55
cars_train/00349.jpg,42,82,956,685,89
cars_train/00350.jpg,17,52,247,158,86
cars_train/00351.jpg,13,108,454,305,42
cars_train/00352.jpg,107,40,433,240,143
cars_train/00353.jpg,3,60,499,289,117
cars_train/00354.jpg,44,212,984,596,57
cars_train/00355.jpg,28,93,1011,675,170
cars_train/00356.jpg,187,313,1381,1087,115
cars_train/00357.jpg,31,47,415,255,39
cars_train/00358.jpg,53,116,562,353,29
cars_train/00359.jpg,27,71,630,422,58
cars_train/00360.jpg,12,23,245,176,70
cars_train/00361.jpg,17,64,941,620,119
cars_train/00362.jpg,108,121,539,357,50
cars_train/00363.jpg,14,60,402,300,128
cars_train/00364.jpg,15,47,286,184,53
cars_train/00365.jpg,17,82,630,496,53
cars_train/00366.jpg,67,55,508,338,32
cars_train/00367.jpg,30,118,618,334,177
cars_train/00368.jpg,14,76,292,195,59
cars_train/00369.jpg,40,52,603,357,128
cars_train/00370.jpg,57,148,568,363,10
cars_train/00371.jpg,5,56,430,245,83
cars_train/00372.jpg,2,190,371,490,168
cars_train/00373.jpg,243,318,805,629,172
cars_train/00374.jpg,9,184,740,499,6
cars_train/00375.jpg,122,48,697,401,176
cars_train/00376.jpg,74,187,917,734,135
cars_train/00377.jpg,20,48,624,453,133
cars_train/00378.jpg,16,25,290,215,156
cars_train/00379.jpg,119,194,942,586,54
cars_train/00380.jpg,137,76,600,370,99
cars_train/00381.jpg,66,88,455,322,125
cars_train/00382.jpg,4,55,494,365,146
cars_train/00383.jpg,80,1,549,431,58
cars_train/00384.jpg,51,87,489,290,59
cars_train/00385.jpg,217,199,631,358,141
cars_train/00386.jpg,65,321,1232,828,56
cars_train/00387.jpg,47,150,1007,635,63
cars_train/00388.jpg,18,53,244,175,131
cars_train/00389.jpg,5,96,409,262,48
cars_train/00390.jpg,14,21,782,487,160
cars_train/00391.jpg,433,262,1339,985,166
cars_train/00392.jpg,62,220,992,667,4
cars_train/00393.jpg,110,266,986,700,195
cars_train/00394.jpg,229,126,624,345,147
cars_train/00395.jpg,58,45,205,165,131
cars_train/00396.jpg,21,99,442,295,165
cars_train/00397.jpg,30,29,282,164,23
cars_train/00398.jpg,29,93,408,242,40
cars_train/00399.jpg,121,108,655,387,26
cars_train/00400.jpg,32,51,260,153,181
cars_train/00401.jpg,24,78,366,232,88
cars_train/00402.jpg,1,18,392,240,17
cars_train/00403.jpg,299,199,1415,894,110
cars_train/00404.jpg,30,132,724,361,180
cars_train/00405.jpg,42,37,624,328,10
cars_train/00406.jpg,1,157,990,640,75
cars_train/00407.jpg,19,136,498,329,59
cars_train/00408.jpg,49,76,343,266,19
cars_train/00409.jpg,21,66,605,463,189
cars_train/00410.jpg,31,119,404,248,5
cars_train/00411.jpg,52,47,586,260,14
cars_train/00412.jpg,195,372,1908,1339,176
cars_train/00413.jpg,33,150,613,401,80
cars_train/00414.jpg,316,344,1269,891,86
cars_train/00415.jpg,81,552,1917,1153,55
cars_train/00416.jpg,122,157,921,587,112
cars_train/00417.jpg,63,69,603,385,50
cars_train/00418.jpg,12,70,388,273,57
cars_train/00419.jpg,50,89,584,387,73
cars_train/00420.jpg,71,64,425,328,99
cars_train/00421.jpg,71,158,690,341,152
cars_train/00422.jpg,32,74,277,203,162
cars_train/00423.jpg,69,59,637,461,85
cars_train/00424.jpg,22,83,415,322,5
cars_train/00425.jpg,48,36,572,300,7
cars_train/00426.jpg,85,318,1223,863,194
cars_train/00427.jpg,33,128,581,458,117
cars_train/00428.jpg,33,102,595,429,179
cars_train/00429.jpg,83,182,573,402,73
cars_train/00430.jpg,82,74,589,340,185
cars_train/00431.jpg,47,201,534,426,187
cars_train/00432.jpg,54,128,429,353,163
cars_train/00433.jpg,58,189,879,642,164
cars_train/00434.jpg,18,50,280,162,171
cars_train/00435.jpg,20,75,606,325,64
cars_train/00436.jpg,20,51,271,180,51
cars_train/00437.jpg,19,67,412,314,99
cars_train/00438.jpg,52,94,543,323,26
cars_train/00439.jpg,11,89,644,415,49
cars_train/00440.jpg,12,60,456,306,107
cars_train/00441.jpg,30,35,382,235,115
cars_train/00442.jpg,53,56,391,278,190
cars_train/00443.jpg,37,60,218,144,143
cars_train/00444.jpg,4,4,377,277,79
cars_train/00445.jpg,121,169,1387,775,180
cars_train/00446.jpg,17,41,465,293,24
cars_train/00447.jpg,43,110,462,296,162
cars_train/00448.jpg,37,67,617,437,178
cars_train/00449.jpg,66,117,506,289,180
cars_train/00450.jpg,57,59,506,288,15
cars_train/00451.jpg,66,90,507,385,189
cars_train/00452.jpg,59,42,256,165,108
cars_train/00453.jpg,65,91,391,278,121
cars_train/00454.jpg,251,299,1423,901,49
cars_train/00455.jpg,434,136,1528,829,194
cars_train/00456.jpg,79,63,285,171,42
cars_train/00457.jpg,79,91,600,456,118
cars_train/00458.jpg,16,96,483,277,108
cars_train/00459.jpg,39,81,597,465,84
cars_train/00460.jpg,95,139,886,541,182
cars_train/00461.jpg,111,2,553,350,179
cars_train/00462.jpg,5,8,83,58,1
cars_train/00463.jpg,113,75,1551,1136,89
cars_train/00464.jpg,72,216,884,579,133
cars_train/00465.jpg,53,115,565,380,187
cars_train/00466.jpg,104,261,511,480,178
cars_train/00467.jpg,47,92,209,178,14
cars_train/00468.jpg,1,18,300,147,111
cars_train/00469.jpg,13,88,483,259,93
cars_train/00470.jpg,4,9,409,193,92
cars_train/00471.jpg,3,7,253,165,18
cars_train/00472.jpg,34,315,1832,905,140
cars_train/00473.jpg,18,38,249,178,65
cars_train/00474.jpg,70,125,389,340,129
cars_train/00475.jpg,21,85,793,389,183
cars_train/00476.jpg,95,125,585,390,141
cars_train/00477.jpg,160,175,923,623,124
cars_train/00478.jpg,9,7,98,81,174
cars_train/00479.jpg,133,38,691,514,120
cars_train/00480.jpg,29,46,239,134,109
cars_train/00481.jpg,6,44,270,175,15
cars_train/00482.jpg,80,91,589,429,184
cars_train/00483.jpg,18,26,623,342,90
cars_train/00484.jpg,29,62,509,288,126
cars_train/00485.jpg,70,118,401,299,77
cars_train/00486.jpg,43,74,587,399,58
cars_train/00487.jpg,8,23,296,167,48
cars_train/00488.jpg,28,35,207,139,56
cars_train/00489.jpg,55,78,454,272,105
cars_train/00490.jpg,21,51,233,163,29
cars_train/00491.jpg,37,14,358,288,121
cars_train/00492.jpg,13,108,612,386,61
cars_train/00493.jpg,19,116,700,400,114
cars_train/00494.jpg,39,337,1239,711,173
cars_train/00495.jpg,111,98,863,766,86
cars_train/00496.jpg,24,132,1021,734,81
cars_train/00497.jpg,6,79,470,287,185
cars_train/00498.jpg,78,102,560,368,119
cars_train/00499.jpg,12,31,412,249,159
cars_train/00500.jpg,11,10,291,212,84
cars_train/00501.jpg,4,30,146,86,161
cars_train/00502.jpg,1,11,101,84,88
cars_train/00503.jpg,11,48,491,237,9
cars_train/00504.jpg,45,63,237,138,129
cars_train/00505.jpg,49,88,226,172,129
cars_train/00506.jpg,26,185,764,610,167
cars_train/00507.jpg,139,206,590,395,130
cars_train/00508.jpg,85,237,1561,1052,167
cars_train/00509.jpg,64,130,554,341,21
cars_train/00510.jpg,10,73,613,388,114
cars_train/00511.jpg,74,43,569,407,99
cars_train/00512.jpg,27,61,265,160,104
cars_train/00513.jpg,12,164,533,351,40
cars_train/00514.jpg,18,22,292,163,109
cars_train/00515.jpg,17,70,282,166,162
cars_train/00516.jpg,18,99,613,427,53
cars_train/00517.jpg,20,205,1008,694,43
cars_train/00518.jpg,34,57,237,178,109
cars_train/00519.jpg,7,39,254,177,162
cars_train/00520.jpg,14,59,253,142,67
cars_train/00521.jpg,122,196,512,439,153
cars_train/00522.jpg,6,7,94,68,1
cars_train/00523.jpg,33,151,1000,528,115
cars_train/00524.jpg,38,98,590,353,126
cars_train/00525.jpg,116,148,391,318,76
cars_train/00526.jpg,26,78,245,161,108
cars_train/00527.jpg,56,3,736,271,191
cars_train/00528.jpg,38,74,213,162,121
cars_train/00529.jpg,45,44,563,415,61
cars_train/00530.jpg,25,32,236,180,161
cars_train/00531.jpg,167,396,1945,1016,141
cars_train/00532.jpg,26,139,607,343,80
cars_train/00533.jpg,40,68,487,263,135
cars_train/00534.jpg,17,120,563,359,139
cars_train/00535.jpg,508,240,1379,955,154
cars_train/00536.jpg,29,116,593,409,54
cars_train/00537.jpg,1,328,758,773,172
cars_train/00538.jpg,56,214,1544,755,107
cars_train/00539.jpg,30,11,413,316,139
cars_train/00540.jpg,3,39,300,128,72
cars_train/00541.jpg,12,52,275,208,122
cars_train/00542.jpg,25,78,600,421,86
cars_train/00543.jpg,8,79,397,240,186
cars_train/00544.jpg,9,72,633,359,179
cars_train/00545.jpg,5,569,2040,1468,147
cars_train/00546.jpg,40,114,350,285,34
cars_train/00547.jpg,63,110,592,351,47
cars_train/00548.jpg,11,36,247,175,13
cars_train/00549.jpg,8,5,547,267,13
cars_train/00550.jpg,11,130,394,257,98
cars_train/00551.jpg,227,315,766,532,42
cars_train/00552.jpg,4,41,281,148,46
cars_train/00553.jpg,16,95,628,339,187
cars_train/00554.jpg,41,38,299,190,138
cars_train/00555.jpg,37,89,603,317,144
cars_train/00556.jpg,101,254,938,605,163
cars_train/00557.jpg,117,15,723,513,184
cars_train/00558.jpg,54,49,528,336,82
cars_train/00559.jpg,20,65,612,409,162
cars_train/00560.jpg,7,85,250,191,107
cars_train/00561.jpg,151,169,573,425,21
cars_train/00562.jpg,65,95,368,241,59
cars_train/00563.jpg,9,78,899,520,130
cars_train/00564.jpg,45,86,600,355,72
cars_train/00565.jpg,187,117,649,492,183
cars_train/00566.jpg,520,373,1582,1043,29
cars_train/00567.jpg,19,34,247,159,92
cars_train/00568.jpg,30,128,402,307,138
cars_train/00569.jpg,25,234,1179,675,58
cars_train/00570.jpg,10,44,239,193,125
cars_train/00571.jpg,18,34,255,182,131
cars_train/00572.jpg,78,245,896,604,183
cars_train/00573.jpg,141,525,1803,1854,170
cars_train/00574.jpg,117,95,612,362,82
cars_train/00575.jpg,13,75,632,446,121
cars_train/00576.jpg,20,24,232,156,119
cars_train/00577.jpg,51,97,669,286,71
cars_train/00578.jpg,177,229,931,789,12
cars_train/00579.jpg,71,82,368,267,33
cars_train/00580.jpg,49,241,1573,1075,191
cars_train/00581.jpg,310,322,1121,691,49
cars_train/00582.jpg,2,11,222,115,138
cars_train/00583.jpg,107,66,566,314,193
cars_train/00584.jpg,133,95,827,540,185
cars_train/00585.jpg,388,220,1340,975,89
cars_train/00586.jpg,31,105,246,194,190
cars_train/00587.jpg,23,90,504,289,152
cars_train/00588.jpg,12,56,247,155,76
cars_train/00589.jpg,41,140,558,325,41
cars_train/00590.jpg,9,16,299,204,181
cars_train/00591.jpg,66,36,573,446,50
cars_train/00592.jpg,62,128,615,389,34
cars_train/00593.jpg,13,31,245,155,80
cars_train/00594.jpg,33,85,596,395,174
cars_train/00595.jpg,91,143,582,410,69
cars_train/00596.jpg,9,53,212,132,123
cars_train/00597.jpg,62,162,607,458,75
cars_train/00598.jpg,25,84,280,198,28
cars_train/00599.jpg,33,56,408,294,186
cars_train/00600.jpg,47,14,360,181,20
cars_train/00601.jpg,28,55,974,675,63
cars_train/00602.jpg,29,24,591,388,20
cars_train/00603.jpg,4,16,213,118,16
cars_train/00604.jpg,59,155,734,459,77
cars_train/00605.jpg,117,376,1610,1048,160
cars_train/00606.jpg,99,72,894,675,98
cars_train/00607.jpg,73,195,570,449,59
cars_train/00608.jpg,254,283,922,469,150
cars_train/00609.jpg,19,33,223,128,123
cars_train/00610.jpg,395,247,1812,1254,145
cars_train/00611.jpg,19,83,618,384,80
cars_train/00612.jpg,33,98,594,391,79
cars_train/00613.jpg,24,72,589,481,169
cars_train/00614.jpg,1,18,1022,692,115
cars_train/00615.jpg,76,135,965,665,75
cars_train/00616.jpg,61,66,737,430,98
cars_train/00617.jpg,39,83,617,477,124
cars_train/00618.jpg,42,216,998,619,89
cars_train/00619.jpg,50,37,308,210,123
cars_train/00620.jpg,107,110,994,717,58
cars_train/00621.jpg,10,28,791,520,145
cars_train/00622.jpg,35,64,549,375,52
cars_train/00623.jpg,33,142,612,396,36
cars_train/00624.jpg,52,58,446,231,84
cars_train/00625.jpg,12,41,652,341,133
cars_train/00626.jpg,30,44,384,243,54
cars_train/00627.jpg,143,89,390,238,137
cars_train/00628.jpg,16,20,291,220,91
cars_train/00629.jpg,3,10,259,193,131
cars_train/00630.jpg,133,79,660,551,76
cars_train/00631.jpg,11,8,270,160,5
